 

stn;time;uto200s0;tre200s0;rre150z0;rco150z0;sre000z0
BAS;202402090150;7.2;13.1;0.0;8;0
BAS;202402090200;7.1;13.2;0.0;9;0
BAS;202402090210;7.2;13.1;0.0;10;0
BAS;202402090220;7.2;13.0;0.0;10;0
BAS;202402090230;7.1;12.8;0.1;10;0
BAS;202402090240;7.0;12.8;0.0;9;0
BAS;202402090250;7.1;12.6;0.0;8;0
BAS;202402090300;6.9;12.9;0.0;2;0
BAS;202402090310;7.0;12.6;0.0;9;0
BAS;202402090320;6.9;12.7;0.0;6;0
BAS;202402090330;6.9;12.8;0.0;8;0
BAS;202402090340;6.8;12.8;0.0;5;0
BAS;202402090350;6.8;12.9;0.0;5;0
BAS;202402090400;6.7;12.9;0.0;5;0
BAS;202402090410;6.7;13.0;0.0;5;0
BAS;202402090420;6.6;13.1;0.0;0;0
BAS;202402090430;6.6;13.1;0.0;0;0
BAS;202402090440;6.6;13.1;0.0;0;0
BAS;202402090450;6.6;12.9;0.0;0;0
BAS;202402090500;6.7;12.5;0.0;0;0
BAS;202402090510;6.7;12.3;0.0;0;0
BAS;202402090520;6.4;13.4;0.0;0;0
BAS;202402090530;6.4;13.3;0.0;0;0
BAS;202402090540;6.5;12.9;0.0;0;0
BAS;202402090550;6.4;13.3;0.0;0;0
BAS;202402090600;6.5;13.2;0.0;0;0
BAS;202402090610;6.4;13.5;0.0;0;0
BAS;202402090620;6.4;13.3;0.0;0;0
BAS;202402090630;6.5;13.2;0.0;0;0
BAS;202402090640;6.5;12.9;0.0;0;0
BAS;202402090650;6.4;13.1;0.0;0;0
BAS;202402090700;6.8;12.1;0.0;0;0
BAS;202402090710;7.4;11.1;0.0;0;0
BAS;202402090720;7.5;11.1;0.0;0;0
BAS;202402090730;7.7;10.6;0.0;0;0
BAS;202402090740;7.7;10.5;0.0;0;0
BAS;202402090750;7.7;10.5;0.0;0;0
BAS;202402090800;7.8;10.5;0.0;0;0
BAS;202402090810;7.9;10.3;0.0;0;0
BAS;202402090820;8.0;10.1;0.0;0;0
BAS;202402090830;8.0;10.2;0.0;0;0
BAS;202402090840;7.9;10.2;0.0;0;0
BAS;202402090850;8.0;10.3;0.0;0;0
BAS;202402090900;7.9;10.4;0.0;0;0
BAS;202402090910;7.9;10.4;0.0;0;0
BAS;202402090920;7.9;10.4;0.0;0;0
BAS;202402090930;7.9;10.4;0.0;0;0
BAS;202402090940;7.9;10.6;0.0;0;0
BAS;202402090950;7.9;10.5;0.0;0;0
BAS;202402091000;7.9;10.6;0.0;0;0
BAS;202402091010;8.0;10.8;0.0;0;0
BAS;202402091020;7.9;11.0;0.0;0;0
BAS;202402091030;8.0;11.1;0.0;0;0
BAS;202402091040;8.0;11.1;0.0;0;0
BAS;202402091050;7.9;11.1;0.0;0;0
BAS;202402091100;8.0;11.2;0.0;0;0
BAS;202402091110;8.0;11.2;0.0;0;0
BAS;202402091120;7.9;11.1;0.0;0;0
BAS;202402091130;7.9;11.0;0.0;0;0
BAS;202402091140;8.0;11.1;0.0;0;0
BAS;202402091150;7.9;11.1;0.0;0;0
BAS;202402091200;7.9;11.2;0.0;0;0
BAS;202402091210;8.0;11.3;0.0;0;0
BAS;202402091220;7.9;11.3;0.0;0;0
BAS;202402091230;7.9;11.3;0.0;0;0
BAS;202402091240;7.9;11.3;0.0;3;0
BAS;202402091250;7.9;11.4;0.0;0;0
BAS;202402091300;7.8;11.5;0.0;0;0
BAS;202402091310;7.9;11.5;0.0;0;0
BAS;202402091320;7.9;11.5;0.0;0;0
BAS;202402091330;8.0;11.4;0.0;0;0
BAS;202402091340;8.2;11.2;0.0;8;0
BAS;202402091350;8.4;11.0;0.1;10;0
BAS;202402091400;8.4;10.9;0.1;10;0
BAS;202402091410;8.5;11.1;0.0;10;0
BAS;202402091420;7.5;12.3;0.0;10;0
BAS;202402091430;7.7;12.0;0.2;10;0
BAS;202402091440;7.8;11.7;0.1;10;0
BAS;202402091450;8.5;10.5;0.1;10;0
BAS;202402091500;8.9;10.5;0.2;10;0
BAS;202402091510;8.7;10.3;0.2;10;0
BAS;202402091520;8.6;10.1;0.2;10;0
BAS;202402091530;8.7;10.1;0.2;10;0
BAS;202402091540;8.8;9.9;0.2;10;0
BAS;202402091550;8.8;9.9;0.1;10;0
BAS;202402091600;8.8;9.9;0.1;10;0
BAS;202402091610;8.8;9.8;0.1;10;0
BAS;202402091620;8.9;10.0;0.0;10;0
BAS;202402091630;8.9;9.9;0.0;10;0
BAS;202402091640;8.8;9.7;0.1;10;0
BAS;202402091650;8.8;9.7;0.1;10;0
BAS;202402091700;8.7;9.5;0.1;10;0
BAS;202402091710;8.7;9.8;0.0;10;0
BAS;202402091720;8.8;9.6;0.1;10;0
BAS;202402091730;8.8;9.7;0.0;10;0
BAS;202402091740;8.8;9.7;0.0;10;0
BAS;202402091750;8.7;9.6;0.0;10;0
BAS;202402091800;8.7;9.6;0.1;10;0
BAS;202402091810;8.8;9.5;0.0;10;0
BAS;202402091820;8.7;9.5;0.1;10;0
BAS;202402091830;8.8;9.6;0.0;10;0
BAS;202402091840;8.7;9.3;0.1;10;0
BAS;202402091850;8.6;9.2;0.1;10;0
BAS;202402091900;8.6;9.1;0.0;10;0
BAS;202402091910;8.7;9.3;0.1;10;0
BAS;202402091920;8.7;9.6;0.0;10;0
BAS;202402091930;8.6;9.3;0.0;10;0
BAS;202402091940;8.7;9.3;0.1;10;0
BAS;202402091950;8.6;9.3;0.0;10;0
BAS;202402092000;8.6;9.2;0.0;7;0
BAS;202402092010;8.6;9.2;0.0;0;0
BAS;202402092020;8.5;9.3;0.0;0;0
BAS;202402092030;8.6;9.2;0.0;0;0
BAS;202402092040;8.5;9.0;0.0;0;0
BAS;202402092050;8.4;9.0;0.0;0;0
BAS;202402092100;8.5;9.1;0.0;0;0
BAS;202402092110;8.4;9.1;0.0;0;0
BAS;202402092120;8.4;9.2;0.0;0;0
BAS;202402092130;8.5;9.2;0.0;0;0
BAS;202402092140;8.4;9.0;0.0;0;0
BAS;202402092150;8.4;9.1;0.0;7;0
BAS;202402092200;8.5;9.1;0.1;5;0
BAS;202402092210;8.5;9.2;0.0;8;0
BAS;202402092220;8.5;9.1;0.1;10;0
BAS;202402092230;8.6;9.2;0.1;10;0
BAS;202402092240;8.5;9.2;0.0;8;0
BAS;202402092250;8.5;9.1;0.1;10;0
BAS;202402092300;8.4;8.9;0.1;10;0
BAS;202402092310;8.4;9.1;0.1;10;0
BAS;202402092320;8.4;9.1;0.0;10;0
BAS;202402092330;8.4;9.0;0.1;10;0
BAS;202402092340;8.4;8.9;0.0;10;0
BAS;202402092350;8.4;8.9;0.0;2;0
BAS;202402100000;8.4;8.9;0.1;0;0
BAS;202402100010;8.4;8.9;0.0;0;0
BAS;202402100020;8.4;8.9;0.0;0;0
BAS;202402100030;8.3;8.9;0.0;0;0
BAS;202402100040;8.2;8.9;0.0;0;0
BAS;202402100050;8.2;8.8;0.0;0;0
BAS;202402100100;8.2;8.8;0.0;0;0
BAS;202402100110;8.2;8.8;0.0;0;0
BAS;202402100120;8.2;8.7;0.0;0;0
BAS;202402100130;8.1;8.7;0.0;2;0
BAS;202402100140;8.2;8.6;0.0;5;0
BAS;202402100150;8.1;8.6;0.0;0;0
BAS;202402100200;8.1;8.5;0.0;2;0
BAS;202402100210;8.1;8.5;0.0;0;0
BAS;202402100220;8.0;8.5;0.0;0;0
BAS;202402100230;8.0;8.4;0.0;0;0
BAS;202402100240;8.0;8.6;0.0;0;0
BAS;202402100250;7.9;8.5;0.0;0;0
BAS;202402100300;7.9;8.5;0.0;0;0
BAS;202402100310;8.0;8.5;0.0;0;0
BAS;202402100320;8.0;8.5;0.0;0;0
BAS;202402100330;7.9;8.5;0.0;0;0
BAS;202402100340;7.9;8.5;0.0;0;0
BAS;202402100350;7.8;8.4;0.0;0;0
BAS;202402100400;7.8;8.4;0.0;0;0
BAS;202402100410;7.8;8.2;0.0;0;0
BAS;202402100420;7.8;8.4;0.0;0;0
BAS;202402100430;7.8;8.5;0.0;0;0
BAS;202402100440;7.8;8.6;0.0;0;0
BAS;202402100450;7.8;8.6;0.0;0;0
BAS;202402100500;7.8;8.5;0.0;0;0
BAS;202402100510;7.9;8.3;0.0;0;0
BAS;202402100520;7.8;8.3;0.0;0;0
BAS;202402100530;7.8;8.4;0.0;0;0
BAS;202402100540;7.8;8.4;0.0;0;0
BAS;202402100550;7.8;8.4;0.0;0;0
BAS;202402100600;7.7;8.4;0.0;0;0
BAS;202402100610;7.8;8.5;0.0;0;0
BAS;202402100620;7.8;8.5;0.0;0;0
BAS;202402100630;7.8;8.5;0.0;0;0
BAS;202402100640;7.8;8.6;0.0;0;0
BAS;202402100650;7.7;8.6;0.0;0;0
BAS;202402100700;7.8;8.4;0.0;0;0
BAS;202402100710;7.7;8.5;0.0;0;0
BAS;202402100720;7.8;8.7;0.0;0;0
BAS;202402100730;7.7;8.4;0.0;0;0
BAS;202402100740;7.7;8.7;0.0;0;0
BAS;202402100750;7.8;8.5;0.0;0;0
BAS;202402100800;7.8;8.6;0.0;0;0
BAS;202402100810;7.8;8.8;0.0;0;0
BAS;202402100820;7.9;8.9;0.0;0;0
BAS;202402100830;7.8;8.9;0.0;0;0
BAS;202402100840;7.8;9.0;0.0;0;0
BAS;202402100850;7.9;9.0;0.0;0;0
BAS;202402100900;8.0;9.0;0.0;0;0
BAS;202402100910;8.1;8.9;0.0;0;0
BAS;202402100920;7.9;9.3;0.0;0;0
BAS;202402100930;7.8;9.2;0.0;7;0
BAS;202402100940;7.8;9.4;0.0;5;0
BAS;202402100950;7.6;9.8;0.0;0;0
BAS;202402101000;7.8;9.5;0.0;0;0
BAS;202402101010;7.9;9.6;0.0;0;0
BAS;202402101020;8.0;9.6;0.0;0;0
BAS;202402101030;7.9;9.6;0.0;0;0
BAS;202402101040;8.0;9.4;0.0;0;0
BAS;202402101050;8.1;9.4;0.0;0;0
BAS;202402101100;8.0;9.6;0.0;0;0
BAS;202402101110;8.0;9.8;0.0;0;0
BAS;202402101120;8.0;9.8;0.0;0;0
BAS;202402101130;8.3;10.1;0.0;0;0
BAS;202402101140;8.0;9.9;0.0;0;0
BAS;202402101150;8.3;10.5;0.0;0;0
BAS;202402101200;8.3;10.3;0.0;0;0
BAS;202402101210;8.3;10.1;0.0;0;0
BAS;202402101220;8.3;10.0;0.0;0;0
BAS;202402101230;8.3;10.0;0.0;0;0
BAS;202402101240;8.3;10.1;0.0;0;0
BAS;202402101250;8.3;9.9;0.0;0;0
BAS;202402101300;8.3;9.8;0.0;0;0
BAS;202402101310;8.3;9.7;0.0;0;0
BAS;202402101320;8.3;9.8;0.0;0;0
BAS;202402101330;8.3;9.8;0.0;0;0
BAS;202402101340;8.3;9.8;0.0;0;0
BAS;202402101350;8.2;9.5;0.0;0;0
BAS;202402101400;8.2;9.5;0.0;0;0
BAS;202402101410;8.2;9.5;0.0;0;0
BAS;202402101420;8.3;9.6;0.0;0;0
BAS;202402101430;8.2;9.6;0.0;0;0
BAS;202402101440;8.2;9.6;0.0;0;0
BAS;202402101450;8.2;9.6;0.0;0;0
BAS;202402101500;8.2;9.7;0.0;0;0
BAS;202402101510;8.1;9.6;0.0;0;0
BAS;202402101520;8.1;9.7;0.0;0;0
BAS;202402101530;8.1;9.7;0.0;0;0
BAS;202402101540;8.1;9.6;0.0;0;0
BAS;202402101550;8.2;9.6;0.0;0;0
BAS;202402101600;8.2;9.6;0.0;0;0
BAS;202402101610;8.3;9.7;0.0;0;0
BAS;202402101620;8.3;9.7;0.0;0;0
BAS;202402101630;8.2;9.7;0.0;0;0
BAS;202402101640;8.3;9.6;0.0;0;0
BAS;202402101650;8.3;9.7;0.0;0;0
BAS;202402101700;8.3;9.7;0.0;0;0
BAS;202402101710;8.3;9.6;0.0;0;0
BAS;202402101720;8.3;9.8;0.0;0;0
BAS;202402101730;8.2;9.8;0.0;0;0
BAS;202402101740;8.2;9.7;0.0;0;0
BAS;202402101750;8.1;9.7;0.0;0;0
BAS;202402101800;7.9;8.4;0.0;0;0
BAS;202402101810;7.9;8.3;0.0;0;0
BAS;202402101820;7.9;8.7;0.0;0;0
BAS;202402101830;8.0;8.8;0.0;0;0
BAS;202402101840;8.1;8.8;0.0;0;0
BAS;202402101850;8.0;8.8;0.0;0;0
BAS;202402101900;8.0;9.1;0.0;0;0
BAS;202402101910;8.1;8.9;0.0;0;0
BAS;202402101920;8.0;8.8;0.0;0;0
BAS;202402101930;7.9;9.3;0.0;0;0
BAS;202402101940;7.9;9.6;0.0;0;0
BAS;202402101950;7.9;9.3;0.0;0;0
BAS;202402102000;7.9;9.1;0.0;0;0
BAS;202402102010;7.7;9.3;0.0;0;0
BAS;202402102020;7.8;8.9;0.0;0;0
BAS;202402102030;7.7;9.6;0.0;0;0
BAS;202402102040;7.8;9.4;0.0;0;0
BAS;202402102050;7.8;9.6;0.0;0;0
BAS;202402102100;7.8;9.4;0.0;0;0
BAS;202402102110;7.8;9.5;0.0;0;0
BAS;202402102120;7.9;9.8;0.0;7;0
BAS;202402102130;8.0;9.6;0.0;10;0
BAS;202402102140;7.7;9.0;0.2;10;0
BAS;202402102150;7.3;8.4;0.2;10;0
BAS;202402102200;7.0;7.9;0.1;10;0
BAS;202402102210;6.6;7.7;0.0;10;0
BAS;202402102220;6.4;7.3;0.1;10;0
BAS;202402102230;6.4;7.2;0.1;10;0
BAS;202402102240;6.2;7.0;0.0;10;0
BAS;202402102250;6.3;6.9;0.1;10;0
BAS;202402102300;6.3;6.6;0.2;10;0
BAS;202402102310;6.2;6.4;0.3;10;0
BAS;202402102320;6.3;6.2;0.0;10;0
BAS;202402102330;6.2;6.2;0.0;10;0
BAS;202402102340;6.1;6.1;0.1;10;0
BAS;202402102350;6.1;6.1;0.0;10;0
BAS;202402110000;6.0;6.1;0.1;10;0
BAS;202402110010;6.0;5.9;0.1;10;0
BAS;202402110020;5.9;6.0;0.0;10;0
BAS;202402110030;5.8;5.8;0.0;4;0
BAS;202402110040;5.8;5.9;0.0;2;0
BAS;202402110050;5.7;6.1;0.0;5;0
BAS;202402110100;5.7;6.1;0.0;7;0
BAS;202402110110;5.7;6.0;0.0;0;0
BAS;202402110120;5.7;6.1;0.0;4;0
BAS;202402110130;5.7;6.0;0.0;5;0
BAS;202402110140;5.7;6.1;0.0;2;0
BAS;202402110150;5.8;6.0;0.0;0;0
BAS;202402110200;5.8;6.0;0.0;3;0
BAS;202402110210;5.9;5.7;0.0;0;0
BAS;202402110220;5.9;5.8;0.0;4;0
BAS;202402110230;6.0;5.9;0.0;9;0
BAS;202402110240;6.0;5.8;0.0;9;0
BAS;202402110250;6.1;5.6;0.0;10;0
BAS;202402110300;6.0;5.8;0.0;10;0
BAS;202402110310;5.9;6.0;0.1;10;0
BAS;202402110320;6.1;5.8;0.0;9;0
BAS;202402110330;6.3;5.8;0.0;0;0
BAS;202402110340;6.4;5.7;0.0;0;0
BAS;202402110350;6.4;6.0;0.0;0;0
BAS;202402110400;6.4;5.9;0.0;0;0
BAS;202402110410;6.4;5.8;0.0;0;0
BAS;202402110420;6.4;5.8;0.0;0;0
BAS;202402110430;6.4;5.9;0.0;0;0
BAS;202402110440;6.1;5.9;0.0;0;0
BAS;202402110450;6.1;6.0;0.0;0;0
BAS;202402110500;6.1;6.1;0.0;0;0
BAS;202402110510;6.1;6.0;0.0;0;0
BAS;202402110520;6.2;5.9;0.0;0;0
BAS;202402110530;6.2;6.0;0.0;0;0
BAS;202402110540;6.4;5.8;0.0;0;0
BAS;202402110550;6.5;5.8;0.0;0;0
BAS;202402110600;6.4;5.9;0.0;0;0
BAS;202402110610;6.5;5.8;0.0;0;0
BAS;202402110620;6.5;5.9;0.0;0;0
BAS;202402110630;6.5;6.0;0.0;0;0
BAS;202402110640;6.6;5.9;0.0;0;0
BAS;202402110650;6.6;5.9;0.0;0;0
BAS;202402110700;6.5;5.8;0.0;0;0
BAS;202402110710;6.5;6.1;0.0;0;0
BAS;202402110720;6.6;6.0;0.0;0;0
BAS;202402110730;6.6;5.9;0.0;0;0
BAS;202402110740;6.5;6.2;0.0;2;0
BAS;202402110750;6.6;6.1;0.0;3;0
BAS;202402110800;6.6;6.2;0.0;0;0
BAS;202402110810;6.7;6.2;0.1;8;0
BAS;202402110820;6.7;6.3;0.0;0;0
BAS;202402110830;6.7;6.4;0.0;0;0
BAS;202402110840;6.7;6.6;0.0;0;0
BAS;202402110850;6.7;6.8;0.0;0;0
BAS;202402110900;6.2;8.2;0.0;0;0
BAS;202402110910;6.0;8.4;0.0;0;0
BAS;202402110920;6.1;8.4;0.0;0;0
BAS;202402110930;6.0;8.6;0.0;0;0
BAS;202402110940;5.8;8.7;0.0;0;0
BAS;202402110950;5.8;8.7;0.0;0;0
BAS;202402111000;6.0;8.9;0.0;0;0
BAS;202402111010;5.8;8.8;0.0;0;0
BAS;202402111020;5.8;8.8;0.0;0;0
BAS;202402111030;6.2;9.1;0.0;0;0
BAS;202402111040;6.1;9.4;0.0;0;0
BAS;202402111050;5.7;9.9;0.0;0;0
BAS;202402111100;5.7;10.1;0.0;0;0
BAS;202402111110;5.5;10.0;0.0;0;0
BAS;202402111120;5.7;10.3;0.0;0;0
BAS;202402111130;5.7;10.1;0.0;0;0
BAS;202402111140;5.7;9.8;0.0;6;0
BAS;202402111150;5.8;9.8;0.0;3;0
BAS;202402111200;6.0;9.6;0.0;0;0
BAS;202402111210;6.0;9.8;0.0;0;0
BAS;202402111220;5.9;10.3;0.0;0;7
BAS;202402111230;5.7;10.3;0.0;0;2
BAS;202402111240;5.7;10.7;0.0;0;2
BAS;202402111250;5.5;10.4;0.0;0;0
BAS;202402111300;5.6;10.8;0.0;0;4
BAS;202402111310;5.5;10.5;0.0;0;4
BAS;202402111320;5.6;10.8;0.0;0;7
BAS;202402111330;5.7;10.8;0.0;0;1
BAS;202402111340;5.8;10.6;0.0;0;0
BAS;202402111350;5.8;10.8;0.0;0;2
BAS;202402111400;5.8;10.4;0.0;0;0
BAS;202402111410;5.8;9.1;0.0;5;0
BAS;202402111420;5.8;9.8;0.0;4;5
BAS;202402111430;5.7;10.1;0.0;0;10
BAS;202402111440;5.6;10.1;0.0;0;10
BAS;202402111450;5.5;10.3;0.0;0;10
BAS;202402111500;5.4;10.4;0.0;0;8
BAS;202402111510;5.4;10.2;0.0;0;0
BAS;202402111520;5.4;10.1;0.0;0;0
BAS;202402111530;5.3;9.5;0.0;2;2
BAS;202402111540;5.5;9.4;0.0;3;7
BAS;202402111550;5.7;9.3;0.0;0;7
BAS;202402111600;5.7;9.3;0.0;0;1
BAS;202402111610;5.7;9.3;0.0;0;0
BAS;202402111620;5.7;9.4;0.0;0;0
BAS;202402111630;5.6;9.4;0.0;0;0
BAS;202402111640;5.5;9.4;0.0;0;0
BAS;202402111650;5.4;9.6;0.0;0;0
BAS;202402111700;5.4;9.4;0.0;0;0
BAS;202402111710;5.4;9.4;0.0;0;0
BAS;202402111720;5.4;9.4;0.0;2;0
BAS;202402111730;5.5;9.4;0.0;0;0
BAS;202402111740;5.6;9.4;0.0;0;0
BAS;202402111750;5.8;9.0;0.0;0;0
BAS;202402111800;5.7;9.1;0.0;0;0
BAS;202402111810;5.7;9.2;0.0;0;0
BAS;202402111820;5.8;9.0;0.0;0;0
BAS;202402111830;5.8;8.9;0.0;0;0
BAS;202402111840;5.8;8.9;0.0;0;0
BAS;202402111850;5.8;8.7;0.0;0;0
BAS;202402111900;5.8;8.9;0.0;0;0
BAS;202402111910;5.8;8.9;0.0;5;0
BAS;202402111920;6.0;8.6;0.0;8;0
BAS;202402111930;6.0;8.3;0.0;8;0
BAS;202402111940;6.2;8.0;0.0;3;0
BAS;202402111950;6.4;7.7;0.1;9;0
BAS;202402112000;6.5;7.7;0.0;0;0
BAS;202402112010;6.6;7.4;0.0;0;0
BAS;202402112020;6.4;7.9;0.0;0;0
BAS;202402112030;6.4;8.0;0.0;0;0
BAS;202402112040;6.3;8.4;0.0;0;0
BAS;202402112050;6.2;8.4;0.0;0;0
BAS;202402112100;6.2;8.6;0.0;0;0
BAS;202402112110;6.2;8.6;0.0;3;0
BAS;202402112120;6.2;8.6;0.0;6;0
BAS;202402112130;6.2;8.1;0.0;6;0
BAS;202402112140;6.2;8.1;0.0;0;0
BAS;202402112150;6.3;7.9;0.0;0;0
BAS;202402112200;6.3;8.1;0.0;0;0
BAS;202402112210;6.3;8.1;0.0;4;0
BAS;202402112220;6.3;8.0;0.0;0;0
BAS;202402112230;6.3;8.1;0.0;0;0
BAS;202402112240;6.2;8.1;0.0;2;0
BAS;202402112250;6.2;8.3;0.0;0;0
BAS;202402112300;6.2;8.1;0.0;0;0
BAS;202402112310;6.2;8.2;0.0;4;0
BAS;202402112320;6.3;8.0;0.0;5;0
BAS;202402112330;6.3;8.0;0.0;0;0
BAS;202402112340;6.3;8.0;0.0;0;0
BAS;202402112350;6.2;8.0;0.0;0;0
BAS;202402120000;6.2;8.2;0.0;0;0
BAS;202402120010;6.2;8.4;0.0;0;0
BAS;202402120020;6.2;8.4;0.0;0;0
BAS;202402120030;6.2;8.4;0.0;0;0
BAS;202402120040;6.2;8.3;0.0;0;0
BAS;202402120050;6.2;8.3;0.0;0;0
BAS;202402120100;6.2;8.3;0.0;0;0
BAS;202402120110;6.2;8.2;0.0;0;0
BAS;202402120120;6.2;8.2;0.0;0;0
BAS;202402120130;6.3;8.1;0.0;8;0
BAS;202402120140;6.4;7.9;0.0;9;0
BAS;202402120150;6.4;7.8;0.0;8;0
BAS;202402120200;6.5;7.7;0.0;9;0
BAS;202402120210;6.6;7.6;0.0;7;0
BAS;202402120220;6.5;7.7;0.0;2;0
BAS;202402120230;6.3;7.7;0.0;0;0
BAS;202402120240;6.3;7.8;0.0;0;0
BAS;202402120250;6.2;7.7;0.0;0;0
BAS;202402120300;6.3;7.8;0.0;3;0
BAS;202402120310;6.4;7.4;0.0;5;0
BAS;202402120320;6.5;7.4;0.0;0;0
BAS;202402120330;6.2;7.5;0.0;3;0
BAS;202402120340;6.1;7.3;0.0;0;0
BAS;202402120350;6.2;7.3;0.0;3;0
BAS;202402120400;6.2;7.2;0.0;1;0
BAS;202402120410;6.3;7.3;0.0;0;0
BAS;202402120420;6.3;7.3;0.0;0;0
BAS;202402120430;6.3;7.3;0.0;1;0
BAS;202402120440;6.4;7.0;0.2;8;0
BAS;202402120450;6.6;6.9;0.1;7;0
BAS;202402120500;6.8;6.6;0.0;4;0
BAS;202402120510;6.7;6.8;0.1;5;0
BAS;202402120520;6.7;6.6;0.0;0;0
BAS;202402120530;6.7;6.7;0.0;0;0
BAS;202402120540;6.7;6.5;0.0;0;0
BAS;202402120550;6.7;6.4;0.0;0;0
BAS;202402120600;6.7;6.4;0.0;0;0
BAS;202402120610;6.7;6.5;0.0;0;0
BAS;202402120620;6.7;6.5;0.0;0;0
BAS;202402120630;6.6;6.5;0.0;0;0
BAS;202402120640;6.7;6.7;0.0;0;0
BAS;202402120650;6.7;6.7;0.0;0;0
BAS;202402120700;6.5;6.9;0.0;0;0
BAS;202402120710;6.5;6.9;0.0;0;0
BAS;202402120720;6.4;7.0;0.0;0;0
BAS;202402120730;6.3;7.0;0.0;0;0
BAS;202402120740;6.5;6.9;0.0;0;0
BAS;202402120750;6.5;7.2;0.0;0;0
BAS;202402120800;6.4;7.3;0.0;0;0
BAS;202402120810;6.3;7.3;0.0;0;0
BAS;202402120820;6.3;7.4;0.0;0;0
BAS;202402120830;6.4;7.4;0.0;0;0
BAS;202402120840;6.3;7.4;0.0;0;0
BAS;202402120850;6.4;7.3;0.0;0;0
BAS;202402120900;6.4;7.2;0.0;6;0
BAS;202402120910;6.6;7.4;0.0;0;0
BAS;202402120920;6.7;7.9;0.0;0;0
BAS;202402120930;6.3;7.6;0.0;0;0
BAS;202402120940;6.2;7.7;0.0;0;0
BAS;202402120950;6.4;7.9;0.0;0;0
BAS;202402121000;6.2;8.0;0.0;0;0
BAS;202402121010;6.3;8.3;0.0;0;0
BAS;202402121020;6.3;8.2;0.0;0;0
BAS;202402121030;6.1;8.3;0.0;0;0
BAS;202402121040;6.1;8.2;0.0;0;0
BAS;202402121050;6.2;8.4;0.0;0;0
BAS;202402121100;6.0;8.1;0.0;0;0
BAS;202402121110;6.0;8.3;0.0;0;0
BAS;202402121120;5.8;8.5;0.0;0;0
BAS;202402121130;5.8;8.7;0.0;0;0
BAS;202402121140;5.6;8.5;0.0;0;0
BAS;202402121150;5.7;8.7;0.0;0;0
BAS;202402121200;5.8;8.9;0.0;0;0
BAS;202402121210;5.8;8.6;0.0;0;0
BAS;202402121220;5.7;8.6;0.0;0;0
BAS;202402121230;5.8;8.8;0.0;0;0
BAS;202402121240;5.7;9.0;0.0;0;0
BAS;202402121250;5.5;9.1;0.0;0;0
BAS;202402121300;5.1;8.9;0.0;0;0
BAS;202402121310;5.1;9.1;0.0;0;0
BAS;202402121320;5.1;9.1;0.0;0;0
BAS;202402121330;5.2;9.2;0.0;0;0
BAS;202402121340;5.1;9.2;0.0;0;0
BAS;202402121350;5.3;9.1;0.0;0;0
BAS;202402121400;5.2;9.2;0.0;0;0
BAS;202402121410;5.3;9.6;0.0;0;0
BAS;202402121420;5.3;9.5;0.0;0;0
BAS;202402121430;5.2;9.6;0.0;0;0
BAS;202402121440;5.1;9.5;0.0;0;0
BAS;202402121450;5.1;9.6;0.0;1;0
BAS;202402121500;5.1;9.5;0.0;0;0
BAS;202402121510;5.1;9.7;0.0;0;0
BAS;202402121520;5.1;9.7;0.0;0;0
BAS;202402121530;5.0;9.6;0.0;0;0
BAS;202402121540;5.1;9.6;0.0;0;0
BAS;202402121550;4.9;9.5;0.0;0;0
BAS;202402121600;5.1;9.3;0.0;0;0
BAS;202402121610;5.2;9.2;0.0;0;0
BAS;202402121620;5.3;9.1;0.0;0;0
BAS;202402121630;5.3;9.1;0.0;0;0
BAS;202402121640;5.4;8.8;0.0;0;0
BAS;202402121650;5.2;8.7;0.0;0;0
BAS;202402121700;5.3;8.6;0.0;0;0
BAS;202402121710;5.2;8.7;0.0;0;0
BAS;202402121720;5.2;8.5;0.0;0;0
BAS;202402121730;5.2;8.3;0.0;0;0
BAS;202402121740;5.3;8.2;0.0;0;0
BAS;202402121750;5.2;8.2;0.0;0;0
BAS;202402121800;5.2;8.2;0.0;0;0
BAS;202402121810;5.2;8.1;0.0;0;0
BAS;202402121820;5.2;7.7;0.0;0;0
BAS;202402121830;5.3;7.3;0.0;0;0
BAS;202402121840;5.3;7.3;0.0;0;0
BAS;202402121850;5.4;7.0;0.0;0;0
BAS;202402121900;5.3;7.2;0.0;0;0
BAS;202402121910;5.4;6.5;0.0;0;0
BAS;202402121920;5.4;6.1;0.0;0;0
BAS;202402121930;5.3;6.8;0.0;0;0
BAS;202402121940;5.3;6.9;0.0;0;0
BAS;202402121950;5.4;6.8;0.0;0;0
BAS;202402122000;5.6;6.5;0.0;0;0
BAS;202402122010;5.7;6.5;0.0;0;0
BAS;202402122020;5.6;6.8;0.0;0;0
BAS;202402122030;5.8;6.4;0.0;0;0
BAS;202402122040;5.7;6.7;0.0;0;0
BAS;202402122050;5.6;6.9;0.0;0;0
BAS;202402122100;5.7;6.7;0.0;0;0
BAS;202402122110;5.7;6.7;0.0;0;0
BAS;202402122120;5.7;6.6;0.0;0;0
BAS;202402122130;5.7;6.6;0.0;0;0
BAS;202402122140;5.7;6.7;0.0;0;0
BAS;202402122150;5.7;6.7;0.0;0;0
BAS;202402122200;5.8;6.8;0.0;0;0
BAS;202402122210;5.8;7.3;0.0;0;0
BAS;202402122220;5.8;7.3;0.0;0;0
BAS;202402122230;5.8;7.2;0.0;0;0
BAS;202402122240;5.8;7.0;0.0;0;0
